time,frequency,confidence
340.500,127.870,0.158689
340.510,128.419,0.199696
340.520,315.037,0.174870
340.530,311.995,0.191178
340.540,617.772,0.101907
340.550,600.705,0.199138
340.560,289.205,0.234799
340.570,282.856,0.470547
340.580,277.258,0.626875
340.590,271.164,0.578827
340.600,262.793,0.270097
340.610,248.099,0.218296
340.620,242.595,0.044747
340.630,167.802,0.063770
340.640,572.125,0.108229
340.650,408.102,0.393213
340.660,404.262,0.281803
340.670,402.985,0.160019
340.680,174.087,0.202958
340.690,370.408,0.135578
340.700,358.323,0.163966
340.710,358.915,0.342527
340.720,359.521,0.242026
340.730,364.245,0.201744
340.740,364.923,0.245289
340.750,368.030,0.351366
340.760,367.217,0.482948
340.770,366.101,0.478927
340.780,360.718,0.457929
340.790,355.591,0.519209
340.800,354.132,0.558198
340.810,242.728,0.199158
340.820,254.160,0.522328
340.830,260.436,0.690191
340.840,266.659,0.565057
340.850,281.870,0.727301
340.860,286.124,0.749840
340.870,292.410,0.773486
340.880,300.849,0.622128
340.890,311.711,0.772384
340.900,317.597,0.846451
340.910,322.851,0.796890
340.920,326.064,0.755584
340.930,330.093,0.602282
340.940,669.104,0.583929
340.950,675.576,0.817918
340.960,678.004,0.846911
340.970,678.626,0.767836
340.980,677.199,0.689431
340.990,671.844,0.728616
341.000,667.816,0.627220
341.010,661.931,0.660726
341.020,326.066,0.495424
341.030,319.461,0.376807
341.040,295.149,0.364456
341.050,283.751,0.492966
341.060,269.830,0.437051
341.070,269.617,0.719280
341.080,284.383,0.356318
341.090,311.932,0.458904
341.100,315.410,0.671007
341.110,317.944,0.777652
341.120,320.402,0.856815
341.130,323.654,0.797442
341.140,325.024,0.711757
341.150,326.136,0.757032
341.160,325.710,0.807407
341.170,323.148,0.710446
341.180,314.983,0.714640
341.190,311.048,0.764206
341.200,311.883,0.849751
341.210,315.579,0.822161
341.220,320.275,0.790569
341.230,321.070,0.794119
341.240,320.254,0.760038
341.250,317.053,0.697884
341.260,311.351,0.340684
341.270,298.218,0.191328
341.280,287.193,0.550801
341.290,283.957,0.740711
341.300,286.148,0.618494
341.310,295.803,0.522493
341.320,307.834,0.705677
341.330,309.912,0.777437
341.340,312.774,0.655367
341.350,318.845,0.407139
341.360,323.535,0.409826
341.370,654.572,0.542681
341.380,655.964,0.559162
341.390,324.617,0.396258
341.400,314.786,0.396805
341.410,313.047,0.705095
341.420,314.601,0.756143
341.430,315.467,0.753608
341.440,316.490,0.708988
341.450,319.921,0.541779
341.460,107.988,0.528617
341.470,108.589,0.714863
341.480,108.348,0.494203
341.490,108.067,0.275809
341.500,311.664,0.130121
341.510,299.743,0.562295
341.520,294.952,0.684901
341.530,288.451,0.739717
341.540,285.302,0.724370
341.550,279.094,0.471466
341.560,324.919,0.210811
341.570,318.642,0.476265
341.580,318.078,0.524142
341.590,313.731,0.690147
341.600,310.507,0.625170
341.610,305.024,0.564256
341.620,302.437,0.663757
341.630,301.304,0.678450
341.640,296.770,0.582625
341.650,290.114,0.559833
341.660,286.828,0.681140
341.670,284.351,0.675417
341.680,281.994,0.599206
341.690,281.705,0.672538
341.700,281.375,0.687259
341.710,284.051,0.728469
341.720,285.960,0.776161
341.730,287.798,0.688794
341.740,288.520,0.657364
341.750,289.617,0.718149
341.760,290.252,0.817855
341.770,290.466,0.836236
341.780,290.914,0.770648
341.790,290.727,0.674484
341.800,290.056,0.643828
341.810,287.296,0.681413
341.820,288.768,0.793676
341.830,291.096,0.831628
341.840,293.742,0.833067
341.850,295.531,0.740258
341.860,296.077,0.790776
341.870,296.325,0.769119
341.880,295.890,0.720088
341.890,296.579,0.688291
341.900,297.871,0.734043
341.910,599.051,0.609302
341.920,602.242,0.640976
341.930,601.858,0.661341
341.940,299.400,0.600326
341.950,298.045,0.667562
341.960,297.894,0.772290
341.970,297.700,0.787837
341.980,298.528,0.784411
341.990,299.847,0.766897
342.000,298.044,0.830059
342.010,296.732,0.856984
342.020,296.210,0.854972
342.030,295.325,0.870193
342.040,295.036,0.828270
342.050,292.274,0.755242
342.060,582.023,0.633965
342.070,579.339,0.559461
342.080,283.504,0.387993
342.090,276.184,0.174452
342.100,534.851,0.394658
342.110,265.313,0.546663
342.120,265.326,0.293935
342.130,504.184,0.124696
342.140,489.594,0.345221
342.150,291.401,0.323301
342.160,288.627,0.564698
342.170,285.621,0.670983
342.180,282.364,0.709999
342.190,278.318,0.790902
342.200,275.917,0.805184
342.210,273.977,0.811526
342.220,270.873,0.770794
342.230,269.934,0.677587
342.240,271.914,0.476952
342.250,270.914,0.603127
342.260,271.684,0.734198
342.270,270.748,0.661347
342.280,267.091,0.465791
342.290,262.417,0.306539
342.300,268.347,0.423720
342.310,274.379,0.712972
342.320,279.754,0.774455
342.330,282.698,0.872590
342.340,282.715,0.875363
342.350,280.166,0.830988
342.360,277.240,0.811224
342.370,274.206,0.747243
342.380,272.006,0.724093
342.390,272.363,0.555183
342.400,267.641,0.432746
342.410,260.630,0.386002
342.420,247.766,0.208300
342.430,238.034,0.307170
342.440,233.545,0.536919
342.450,226.972,0.620711
342.460,223.181,0.479147
342.470,544.874,0.251999
342.480,419.814,0.189059
342.490,206.182,0.093333
342.500,207.808,0.257185
342.510,439.407,0.330547
342.520,442.234,0.247114
342.530,437.187,0.173279
342.540,433.178,0.213167
342.550,246.163,0.625017
342.560,250.212,0.776683
342.570,254.006,0.700593
342.580,263.424,0.387093
342.590,271.056,0.783768
342.600,271.291,0.831443
342.610,272.452,0.800788
342.620,274.302,0.741486
342.630,276.009,0.691649
342.640,276.551,0.703355
342.650,275.907,0.813167
342.660,274.615,0.851884
342.670,273.730,0.836800
342.680,272.201,0.854206
342.690,270.927,0.833189
342.700,270.332,0.798724
342.710,269.757,0.748592
342.720,269.193,0.669552
342.730,536.925,0.588127
342.740,535.952,0.615438
342.750,532.262,0.455218
342.760,262.834,0.306365
342.770,262.223,0.354157
342.780,259.348,0.566343
342.790,258.953,0.641485
342.800,256.699,0.568963
342.810,252.120,0.613189
342.820,251.470,0.716022
342.830,249.031,0.665543
342.840,245.026,0.439652
342.850,241.550,0.321788
342.860,210.721,0.269315
342.870,419.440,0.536468
342.880,419.132,0.699860
342.890,418.983,0.670766
342.900,421.236,0.535225
342.910,175.588,0.151896
342.920,262.587,0.360125
342.930,255.141,0.461531
342.940,253.611,0.670640
342.950,252.862,0.772877
342.960,251.396,0.798201
342.970,248.497,0.695780
342.980,245.805,0.763096
342.990,245.182,0.824621
343.000,245.086,0.828359
343.010,245.022,0.830176
343.020,244.376,0.826447
343.030,243.827,0.814030
343.040,243.709,0.816544
343.050,243.944,0.820783
343.060,244.122,0.836088
343.070,244.580,0.832154
343.080,244.924,0.821951
343.090,245.458,0.819925
343.100,245.621,0.798776
343.110,245.300,0.772926
343.120,245.037,0.678050
343.130,245.401,0.643059
343.140,248.940,0.521059
343.150,256.304,0.561018
343.160,260.870,0.670920
343.170,262.871,0.547855
343.180,269.157,0.294866
343.190,287.211,0.199661
343.200,311.190,0.213375
343.210,313.641,0.557635
343.220,314.843,0.657332
343.230,632.587,0.671082
343.240,631.657,0.688375
343.250,626.810,0.638925
343.260,308.548,0.483168
343.270,298.251,0.574215
343.280,289.010,0.676539
343.290,285.765,0.752053
343.300,284.270,0.803056
343.310,288.016,0.781153
343.320,293.493,0.771571
343.330,298.817,0.674007
343.340,307.168,0.726733
343.350,312.921,0.728631
343.360,319.924,0.643513
343.370,322.974,0.642902
343.380,321.127,0.371798
343.390,317.008,0.330354
343.400,312.576,0.429107
343.410,313.618,0.661321
343.420,313.114,0.795280
343.430,316.061,0.774244
343.440,324.682,0.659058
343.450,329.956,0.793383
343.460,329.855,0.855265
343.470,328.259,0.785449
343.480,327.256,0.520945
343.490,300.814,0.364986
343.500,292.004,0.746611
343.510,291.135,0.865396
343.520,290.776,0.854466
343.530,294.125,0.304924
343.540,342.158,0.480280
343.550,336.216,0.554281
343.560,329.416,0.726505
343.570,326.220,0.780662
343.580,320.852,0.769877
343.590,316.041,0.861242
343.600,314.201,0.842739
343.610,312.049,0.872828
343.620,309.594,0.847008
343.630,306.903,0.776606
343.640,301.961,0.625498
343.650,296.499,0.456053
343.660,293.495,0.453258
343.670,344.212,0.166685
343.680,254.033,0.262367
343.690,256.807,0.197567
343.700,296.131,0.365398
343.710,307.678,0.533481
343.720,312.080,0.757032
343.730,315.703,0.854028
343.740,318.009,0.887414
343.750,319.118,0.906923
343.760,319.532,0.903158
343.770,319.219,0.891438
343.780,318.888,0.881654
343.790,319.227,0.857411
343.800,319.329,0.868475
343.810,320.037,0.838420
343.820,321.046,0.800756
343.830,321.129,0.781889
343.840,321.121,0.625209
343.850,320.682,0.555513
343.860,639.393,0.624074
343.870,638.578,0.689064
343.880,637.142,0.703960
343.890,635.588,0.786665
343.900,634.411,0.827435
343.910,634.083,0.838726
343.920,633.670,0.837549
343.930,630.516,0.857940
343.940,627.197,0.851320
343.950,623.058,0.891956
343.960,619.624,0.879678
343.970,614.698,0.771795
343.980,607.464,0.333257
343.990,295.485,0.491136
344.000,292.616,0.716952
344.010,291.394,0.641224
344.020,289.002,0.642424
344.030,278.695,0.521888
344.040,271.334,0.466592
344.050,532.662,0.531570
344.060,527.720,0.263484
344.070,175.519,0.103553
344.080,346.998,0.223072
344.090,342.534,0.317559
344.100,333.323,0.463094
344.110,328.354,0.230834
344.120,200.628,0.469849
344.130,193.782,0.342741
344.140,391.098,0.481753
344.150,390.457,0.247052
344.160,176.816,0.199010
344.170,412.093,0.345669
344.180,422.988,0.288697
344.190,718.182,0.306749
344.200,724.213,0.267110
344.210,362.918,0.224487
344.220,162.260,0.378844
344.230,161.214,0.422616
344.240,159.624,0.480420
344.250,159.129,0.498865
344.260,157.403,0.302675
344.270,277.784,0.297903
344.280,277.299,0.603520
344.290,278.727,0.557568
344.300,280.213,0.466031
344.310,280.824,0.170554
344.320,249.735,0.163210
344.330,288.331,0.390317
344.340,315.646,0.280558
344.350,311.469,0.632262
344.360,310.533,0.756490
344.370,309.599,0.819071
344.380,306.268,0.757245
344.390,298.820,0.654457
344.400,291.604,0.569507
344.410,288.304,0.641414
344.420,291.036,0.466157
344.430,295.921,0.413943
344.440,306.615,0.222158
344.450,305.936,0.168076
344.460,266.453,0.188856
344.470,273.690,0.514471
344.480,281.904,0.668571
344.490,284.945,0.682973
344.500,290.845,0.634998
344.510,296.370,0.663333
344.520,296.546,0.805936
344.530,294.528,0.886818
344.540,291.748,0.833973
344.550,290.741,0.616268
344.560,284.071,0.424676
344.570,266.111,0.357277
344.580,240.172,0.434578
344.590,231.098,0.501497
344.600,223.155,0.490081
344.610,215.893,0.406284
344.620,426.047,0.526394
344.630,421.805,0.529246
344.640,404.322,0.374656
344.650,395.317,0.513749
344.660,195.527,0.459458
344.670,196.341,0.667619
344.680,197.097,0.547413
344.690,197.831,0.354562
344.700,412.889,0.431772
344.710,422.375,0.396539
344.720,215.140,0.280555
344.730,215.990,0.565390
344.740,217.558,0.677352
344.750,220.619,0.545083
344.760,239.403,0.159774
344.770,271.996,0.515168
344.780,281.209,0.543980
344.790,289.889,0.464224
344.800,290.929,0.535737
344.810,291.588,0.590916
344.820,291.690,0.524361
344.830,296.561,0.362950
344.840,310.804,0.427515
344.850,317.486,0.554860
344.860,329.848,0.593574
344.870,334.932,0.655431
344.880,338.429,0.714755
344.890,339.520,0.811248
344.900,337.747,0.826278
344.910,335.304,0.831824
344.920,331.359,0.881378
344.930,328.415,0.812907
344.940,323.939,0.491422
344.950,316.172,0.193398
344.960,143.385,0.174705
344.970,139.616,0.107119
344.980,262.839,0.357315
344.990,259.093,0.273407
345.000,246.322,0.306811
345.010,236.678,0.219607
345.020,231.307,0.403342
345.030,226.513,0.273151
345.040,848.875,0.089113
345.050,848.687,0.290984
345.060,860.375,0.177474
345.070,442.953,0.346781
345.080,446.375,0.543871
345.090,446.721,0.513846
345.100,449.023,0.223851
345.110,87.796,0.133464
345.120,174.029,0.197295
345.130,176.740,0.259921
345.140,292.277,0.269654
345.150,170.804,0.130635
345.160,168.955,0.119420
345.170,167.530,0.182624
345.180,169.700,0.215760
345.190,168.264,0.197326
345.200,286.494,0.423086
345.210,278.587,0.543326
345.220,277.442,0.754301
345.230,275.225,0.749927
345.240,273.419,0.681764
345.250,272.337,0.600247
345.260,274.154,0.555602
345.270,276.490,0.533293
345.280,277.144,0.729858
345.290,276.392,0.767539
345.300,275.480,0.817154
345.310,273.971,0.509826
345.320,543.343,0.561906
345.330,544.647,0.572385
345.340,544.961,0.566773
345.350,543.947,0.545570
345.360,542.006,0.389342
345.370,286.351,0.189910
345.380,291.181,0.140452
345.390,309.818,0.186606
345.400,296.369,0.114124
345.410,274.086,0.224968
345.420,273.399,0.534350
345.430,548.752,0.514417
345.440,548.796,0.565204
345.450,270.944,0.372364
345.460,267.142,0.236588
345.470,261.814,0.177047
345.480,256.984,0.283780
345.490,510.650,0.337250
345.500,504.563,0.487558
345.510,249.664,0.550586
345.520,244.049,0.400663
345.530,240.663,0.470966
345.540,478.226,0.512236
345.550,470.957,0.473181
345.560,473.642,0.280095
345.570,320.784,0.566887
345.580,318.870,0.714474
345.590,319.534,0.731651
345.600,320.984,0.489472
345.610,659.609,0.090655
345.620,577.729,0.194381
345.630,576.714,0.238553
345.640,143.956,0.253692
345.650,234.216,0.104689
345.660,240.369,0.576820
345.670,244.339,0.719770
345.680,247.542,0.754064
345.690,504.686,0.483934
345.700,255.189,0.478661
345.710,527.375,0.415755
345.720,546.610,0.389095
345.730,277.059,0.513884
345.740,554.658,0.648192
345.750,558.226,0.593973
345.760,577.670,0.320967
345.770,588.744,0.773973
345.780,294.691,0.715443
345.790,294.613,0.813879
345.800,294.608,0.721479
345.810,294.277,0.437670
345.820,290.606,0.210096
345.830,284.560,0.107304
345.840,282.062,0.090642
345.850,186.891,0.101436
345.860,186.513,0.139016
345.870,275.193,0.217291
345.880,188.988,0.141636
345.890,272.926,0.317823
345.900,256.334,0.122872
345.910,247.211,0.472084
345.920,246.870,0.732779
345.930,250.047,0.747056
345.940,258.306,0.455056
345.950,269.607,0.653293
345.960,276.747,0.533693
345.970,287.452,0.553090
345.980,295.608,0.619649
345.990,305.240,0.603629
346.000,312.436,0.688317
346.010,316.641,0.611952
346.020,322.844,0.630404
346.030,161.571,0.450371
346.040,163.266,0.466115
346.050,318.099,0.391362
346.060,320.003,0.438566
346.070,346.661,0.318521
346.080,348.962,0.669540
346.090,347.168,0.737539
346.100,346.531,0.813763
346.110,345.257,0.816001
346.120,344.376,0.745839
346.130,339.375,0.650192
346.140,332.342,0.460398
346.150,325.722,0.278771
346.160,316.968,0.254797
346.170,364.551,0.153202
346.180,358.120,0.202577
346.190,356.103,0.494228
346.200,356.823,0.336347
346.210,335.870,0.222868
346.220,124.654,0.166954
346.230,126.451,0.134274
346.240,122.468,0.138529
346.250,120.738,0.134896
346.260,182.690,0.077791
346.270,171.677,0.288002
346.280,168.650,0.446958
346.290,167.759,0.228233
346.300,591.088,0.374213
346.310,592.167,0.388684
346.320,595.565,0.353942
346.330,451.740,0.299205
346.340,149.150,0.225898
346.350,297.000,0.177227
346.360,433.392,0.107714
346.370,291.264,0.472170
346.380,292.857,0.779891
346.390,295.498,0.754486
346.400,299.353,0.543009
346.410,307.997,0.499552
346.420,314.529,0.685865
346.430,319.621,0.685788
346.440,322.558,0.697307
346.450,321.462,0.737957
346.460,323.881,0.755325
346.470,324.342,0.752518
346.480,324.403,0.743316
346.490,323.689,0.750108
346.500,323.795,0.717627
346.510,323.261,0.716447
346.520,322.386,0.700952
346.530,322.069,0.693603
346.540,322.074,0.740957
346.550,321.742,0.769666
346.560,321.483,0.722931
346.570,319.531,0.698184
346.580,631.835,0.621600
346.590,629.394,0.805109
346.600,627.029,0.866350
346.610,625.394,0.820542
346.620,627.130,0.663364
346.630,318.417,0.524105
346.640,319.421,0.560079
346.650,630.799,0.361590
346.660,633.157,0.330069
346.670,316.642,0.532238
346.680,320.370,0.773575
346.690,321.716,0.814102
346.700,322.068,0.812129
346.710,321.570,0.737783
346.720,319.142,0.772635
346.730,316.396,0.823122
346.740,313.544,0.808238
346.750,312.327,0.804957
346.760,310.210,0.584286
346.770,611.555,0.459313
346.780,610.046,0.282798
346.790,610.494,0.170775
346.800,532.062,0.407805
346.810,538.201,0.649651
346.820,268.517,0.498788
346.830,267.588,0.498348
346.840,264.955,0.356558
346.850,257.236,0.215122
346.860,177.402,0.179126
346.870,348.893,0.436638
346.880,345.635,0.753424
346.890,342.032,0.624782
346.900,333.127,0.519070
346.910,333.071,0.487221
346.920,357.657,0.331866
346.930,357.618,0.626824
346.940,355.391,0.728167
346.950,353.947,0.794257
346.960,350.581,0.823290
346.970,349.114,0.805924
346.980,347.094,0.692513
346.990,344.302,0.629960
347.000,340.562,0.523082
347.010,332.720,0.349761
347.020,329.474,0.215975
347.030,316.781,0.470609
347.040,325.473,0.494937
347.050,329.939,0.564858
347.060,329.383,0.571205
347.070,329.123,0.472129
347.080,327.825,0.258482
347.090,659.599,0.140237
347.100,741.745,0.040623
347.110,756.624,0.127078
347.120,752.052,0.278773
347.130,750.914,0.203890
347.140,323.922,0.117003
347.150,656.173,0.306577
347.160,660.343,0.257505
347.170,331.884,0.351298
347.180,336.106,0.549902
347.190,337.603,0.617217
347.200,339.351,0.620002
347.210,341.620,0.643648
347.220,342.256,0.661323
347.230,340.383,0.606041
347.240,338.357,0.386874
347.250,338.536,0.247691
347.260,264.404,0.115876
347.270,236.283,0.133504
347.280,236.015,0.221759
347.290,234.927,0.251209
347.300,690.022,0.375193
347.310,684.507,0.272421
347.320,682.180,0.145361
347.330,223.735,0.109120
347.340,667.566,0.258918
347.350,666.885,0.248478
347.360,330.917,0.211076
347.370,327.414,0.136251
347.380,323.058,0.091969
347.390,253.236,0.156247
347.400,310.748,0.114546
347.410,301.087,0.195356
347.420,297.794,0.251113
347.430,208.105,0.122145
347.440,279.468,0.216382
347.450,273.211,0.264555
347.460,269.866,0.186124
347.470,244.254,0.099427
347.480,366.670,0.100855
347.490,358.161,0.224261
347.500,351.983,0.380033
347.510,350.630,0.223100
347.520,235.710,0.188735
347.530,248.600,0.387278
347.540,256.072,0.520202
347.550,258.357,0.575738
347.560,262.247,0.388104
347.570,536.815,0.291755
347.580,547.128,0.318847
347.590,551.009,0.418868
347.600,555.018,0.490389
347.610,142.452,0.336977
347.620,145.454,0.605088
347.630,145.535,0.658665
347.640,144.794,0.635916
347.650,145.652,0.598456
347.660,147.296,0.255266
347.670,38.819,0.091029
347.680,38.991,0.101861
347.690,289.146,0.123208
347.700,284.312,0.272084
347.710,279.704,0.416275
347.720,279.334,0.333147
347.730,275.422,0.340963
347.740,299.687,0.531183
347.750,302.790,0.703896
